url,url shortening,ip address,presence of favicon,dns record,age of domain,google index,prefix sufix,long url,label
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@fit-online.com/,0,0,1,0,0,0,1,1,1
https://wireconfirmation68c10a25442a3e13.blogspot.com/,1,1,0,1,0,0,0,0,1
http://amidabuli.com/,0,0,1,0,0,0,0,0,1
http://site9552191.92.webydo.com/,0,0,1,0,0,0,0,0,1
http://hutoknepper.de/,0,0,1,0,0,0,0,0,1
https://webdatamltrainingdiag842.blob.core.windows.net/genericheader/20190405165223.GenericHeader_FineTune.BF2B56773282750BF581D2E689277264.html,0,0,1,0,0,0,0,1,1
http://site9551459.92.webydo.com/,0,0,1,0,0,0,0,0,1
http://house18.info/themes/engines/ira.xml,0,0,1,0,0,0,0,0,1
http://delezhen.mashalezhen.com/wp-includes/pomo/updatenow/files1/top.html,0,0,1,0,0,0,1,0,1
http://clients.devtux.com/updates/payment/mweb.html,1,0,1,0,0,0,0,0,1
http://autoscurt24.de/90n8sne7sh74sw/8j8ah7hs7g37sh74s3/ma8he7sh7hs7e/ma78ah7ehs7ehs4d/m8he76hsx873433/ma8he7s4f45fvuuhs878grd/na7h7e8xhe78dh8eddrfc/login.html,0,1,1,0,0,0,0,1,1
http://lifeiswhatyoumakeofit.com/match_login/match.com/match/login1876.html,1,0,1,0,0,0,0,0,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=paul@radiosystems.dabsol.co.uk,0,0,1,0,0,0,1,1,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@fit-online.com,0,0,1,0,0,0,1,1,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk,0,0,1,0,0,0,1,1,1
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=info,0,0,1,0,0,0,1,1,1
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse,0,0,1,0,0,0,1,1,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse,0,0,1,0,0,0,1,1,1
http://everestmotors.com.np/style/gallery/est/verification.php,0,0,1,0,0,0,0,0,1
https://5b0f6cb9-0485-4fc7-9775-eb74bb45bbf6.htmlcomponentservice.com/get_draft?id=5b0f6c_f517ab9feeccc2ff38640c21af682a18.html,0,0,0,0,0,0,1,1,1
http://fb7927.bget.ru/to.php?id=1,0,0,1,0,0,0,0,0,1
http://site9548676.92.webydo.com/,0,0,1,0,0,0,0,0,1
https://2fa.bthei.com/selfEnrollment/Enrollment.aspx,0,0,0,0,0,0,0,0,1
http://kecmanijada.com/wp-includes/theme-compat/bbwyspmpge/process.php,0,0,1,0,0,0,1,0,1
http://rbcmontgomery.com/wp-admin/js/widgets/PDF,0,0,1,0,0,0,1,0,1
http://rbcmontgomery.com/wp-admin/js/widgets/PDF/,0,0,1,0,0,0,1,0,1
http://www.john-ashley.de/bbmt/bbmtlogin.php,0,0,1,0,0,0,1,0,1
https://vipfbtools.com,0,0,0,0,0,0,0,0,1
http://www.unisonsouthayr.org.uk/index.html,0,0,1,0,0,0,0,0,1
https://redbysfrgroupebox.myfreesites.net/,0,0,0,0,0,0,0,0,1
http://feeds.feedburner.com/investorway,0,0,1,0,0,0,0,0,1
http://www.imcreator.com/viewer/vbid-fa0f29d5-fpsjmms8,0,0,1,0,0,0,1,0,1
https://wana78420.myfreesites.net/,0,0,0,0,0,0,0,0,1
https://3rdstreetmarket.com/wp-content/themes/3rdst/8-login-form/,1,0,0,0,0,0,1,0,1
https://www.freeliker.net/,0,0,0,0,0,0,0,0,1
https://getlikesfree.com/,0,0,0,0,0,0,0,0,1
https://www.perfectliker.net,0,0,0,0,0,0,0,0,1
https://www.officialliker.co/,0,0,0,0,0,0,0,0,1
http://site9423773.92.webydo.com/,0,0,1,0,0,0,0,0,1
http://site9423623.92.webydo.com/,0,0,1,0,0,0,0,0,1
https://souaxwaoh.myfreesites.net/,0,0,0,0,0,0,0,0,1
https://smsverificationmms.myfreesites.net/,0,0,0,0,0,0,0,0,1
https://smsorangesmsmessage.myfreesites.net/,0,0,0,0,0,0,0,0,1
https://smsorangephonemail.myfreesites.net/,0,0,0,0,0,0,0,0,1
https://prosxsiuser.myfreesites.net/,0,0,0,0,0,0,0,0,1
http://bicicentroslezama.com/EJERCICIO/2050X/appgo.php,0,0,1,0,0,0,0,0,1
http://bicicentroslezama.com/EJERCICIO/2050X/myaccount_done.htm,0,0,1,0,0,0,0,0,1
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=adminnet&amp;f=mailcenter,0,0,1,0,0,0,1,0,1
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=adminnet&f=mailcenter,0,0,1,0,0,0,1,0,1
http://dsgcbeonline.com/eng/index.html,0,0,1,0,0,0,0,0,1
http://glsword.com/aol/index.php,0,0,1,0,0,0,0,0,1
http://emailsettings.webflow.io/,0,0,1,0,0,0,0,0,1
http://souaxwaoh.myfreesites.net/,0,0,1,0,0,0,0,0,1
https://alareentading-catalog.page.tl/,0,0,0,0,0,0,1,0,1
http://www.imxprs.com/free/emailupdatee/owaweb,0,0,1,0,0,0,0,0,1
http://vtxmail2018.myfreesites.net/,0,0,1,0,0,0,0,0,1
http://smsenligne.myfreesites.net/,0,0,1,0,0,0,0,0,1
http://smsorangesmsmessage.myfreesites.net/,0,0,1,0,0,0,0,0,1
http://vxdse.myfreesites.net/,0,0,1,0,0,0,0,0,1
http://templat65sldh.myfreesites.net/,0,0,1,0,0,0,0,0,1
http://suelunn.com/aut.php,0,0,1,0,0,0,0,0,1
http://www.imxprs.com/free/webmaiil/accounttportal,0,0,1,0,0,0,0,0,1
http://unam.myfreesites.net/,0,0,1,0,0,0,0,0,1
http://starttsboxfile.myfreesites.net/,0,0,1,0,0,0,0,0,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali,0,0,1,0,0,0,1,0,1
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/,0,0,1,0,0,0,1,1,1
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@megababe.co.uk,0,0,1,0,0,0,1,1,1
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@fit-online.com,0,0,1,0,0,0,1,1,1
http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=info@vauxhallsportscarclub.co.uk,0,0,1,0,0,0,1,1,1
http://electrocoolhvacr.com/control/163/163xffrxxzzz.htm,0,0,1,0,0,0,0,0,1
http://repl-mess.myfreesites.net/,0,0,1,0,0,0,1,0,1
http://good12345.tripod.com/,0,0,1,0,0,0,0,0,1
http://hahdaeupdate.es.tl/,0,0,1,0,0,0,0,0,1
http://algotextil.com.br/,0,0,1,0,0,0,0,0,1
http://creativeingredient.com/wp-includes/images/verify/update/y.html,1,0,1,0,0,0,1,0,1
http://lookatmynewphotos.com/,0,0,1,0,0,0,0,0,1
http://creditiperhabbogratissicuro100.blogspot.it/2011/02/habbo-crediti-gratis-sicuro-100.html,0,0,1,0,0,0,1,1,1
http://sertyxese.myfreesites.net/,0,0,1,0,0,0,0,0,1
http://www.imxprs.com/free/outlookwebaccessupgrade/outlookwebaccessupgrade,0,0,1,0,0,0,0,0,1
http://justsayingbro.com/ncb/rcn.imse/rnr/abur.php,0,0,1,0,0,0,0,0,1
http://clubeamigosdopedrosegundo.com.br/last/,0,0,1,0,0,0,0,0,1
http://kecmanijada.com/wp-includes/theme-compat/bbwyspmpge/action.php,0,0,1,0,0,0,1,0,1
http://clubeamigosdopedrosegundo.com.br/list/,0,0,1,0,0,0,0,0,1
http://clubeamigosdopedrosegundo.com.br/list/index.php?email=abuse@brain.net.pk,0,0,1,0,0,0,0,1,1
http://m42club.com/forum/Packages/,0,0,1,0,0,0,0,0,1
http://alareentading-catalog.page.tl/,0,0,1,0,0,0,1,0,1
http://mytheamsauthecent.wapgem.com/index/,0,0,1,0,0,0,0,0,1
http://whare.100webspace.net/joomla/plugins/fm.htm,0,0,1,0,0,0,0,0,1
http://webmailadmin0.myfreesites.net/,0,0,1,0,0,0,0,0,1
http://sites.google.com/site/libretyreserve,0,0,1,0,0,0,0,0,1
http://sadervoyages.intnet.mu/bomtradebox.com/Dropbox/bomtrade/,1,0,1,0,0,0,0,0,1
http://www.ezblox.site/free/jennifer111/helpdesk,0,0,1,0,0,0,0,0,1
http://albel.intnet.mu/File/download_doc.php,0,0,1,0,0,0,0,0,1
http://albel.intnet.mu/File/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,0,0,1,0,0,0,1,1,1
http://albel.intnet.mu/File/download_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid_JeHJOXK0IDw_JOXK0IDD&amp;userid=,0,1,1,0,0,0,1,1,1
http://albel.intnet.mu/File/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=,0,1,1,0,0,0,1,1,1
http://www.i-m.mx/webaccountupdate/Stockholmsuniversitet/,0,0,1,0,0,0,1,0,1
http://www.i-m.mx/ebuse/servic,0,0,1,0,0,0,1,0,1
https://sites.google.com/site/habbotuttogratis/assignments,0,0,0,0,0,0,0,0,1
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=Twice&amp;f=LLM,0,0,1,0,0,0,1,0,1
http://www.formbuddy.com/cgi-bin/formdisp.pl?u=security=M&amp;f=verification,0,0,1,0,0,0,1,1,1
https://sites.google.com/site/libretyreserve/,0,0,0,0,0,0,0,0,1
http://www.habbocreditosparati.blogspot.com/,1,1,1,1,0,0,0,0,1
http://creditiperhabbogratissicuro100.blogspot.com/2011/02/habbo-crediti-gratis-sicuro-100.html,1,1,1,1,0,0,1,1,1
http://aijcs.blogspot.com/2005/03/colourful-life-of-aij.html,1,1,1,1,0,0,1,0,1
royal-heritage.eu/shop/ext/pppp1/ID=d80a13ca0e86558d6153d8/cmd/index.html,0,0,1,0,0,0,1,0,1
tools.ietf.org/html/rfc1771,0,0,1,0,0,0,0,0,1
www.softsource.com/svf/spec.html,0,0,1,0,0,0,0,0,1
mamamamam.idomyweb.com/,0,0,1,0,1,0,0,0,1
www.siptutorial.net/SIP/,0,0,1,0,0,0,0,0,1
paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.97823358392748923463483265523042394012472357283942334895234.iprd.org.uk/2e4a4ce48abaa381f039e5d706bd61d5/Us/,0,0,0,0,1,0,1,1,1
www.uujqs9yrvceblwrr8kdl.hmhost.pl/Mzk69Bdcu/secure.php,0,0,1,0,0,0,0,0,1
34453paypal71525.techniicall.com/53711390218933867892?cmd=l59656e6k5b6t51644u4i4m454l4e4t4j45656g6s5y5z58614065696,0,1,1,1,0,0,0,1,1
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd569sdv13s25ef4d4ew7c52a65dg5rd6a5aesf6aerdgh65.uwt.co.za/51b50b9d68b246b3383bd29efe51f64a/,1,0,1,0,0,0,1,1,1
camtech2000.net/Pages/MetaPro.html,0,0,1,0,0,0,0,0,1
www.babinet.cz/avatars/19889/hires/dir/c03cbff8d4e362f56b2a90f3bbc5b481/,0,0,1,0,0,0,0,0,1
paypal.com.cgi.bin.marketingweb.cmd.login.run.dskgfdolf4564d4gs.peabodybasement.com/a95722633da956e6bc2f6105c1b0a13c/,1,1,1,1,0,0,0,1,1
www.isoc.org/inet95/proceedings/PAPER/127/html/paper.html,0,0,1,0,0,0,0,0,1
freeregisters25.blogspot.com/,1,1,1,1,0,0,0,0,1
www.customeraccountinfo.info/view-product-information.alibaba.com/gmail-login-view/,0,0,1,0,0,0,1,1,1
www.funpress.com.ar/plugins/editors/tinymce/jscripts/tiny_mce/plugins/paste/css/low.php,0,1,1,0,0,0,0,1,1
tools.ietf.org/html/rfc1905,0,0,1,0,0,0,0,0,1
www.tkkf.koszalin.pl/media/Orange.Fr/info.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365749a27a191cb7063ebf5af398dafca6b749a27a191cb7063ebf5af398dafca6b,0,1,0,0,0,0,0,1,1
stream-4.com/blog/piz9/index.html,0,1,1,1,0,0,1,0,1
mobilemoneymakingmachines.com/auto/nav/You.Subscribe.toOne.Of-Our-Paid-Services/,0,1,1,1,0,0,1,1,1
customer-update.info/?paypal.co.uk=_home-general&webscr=0&cmd=security&lang=en,0,0,1,0,0,0,1,1,1
paypal.com.cgi-bin.login2548dazz78a7s98azdza787869874597.dreamiit.info/paypal/Us-paypal.com/,0,0,1,0,0,0,1,1,1
us.battle.net.ok.qe-rs.com/login/en/login.html?app=wam&eor=0&ref=battle.net/account&app=bam,0,1,1,1,0,0,1,1,1
www.ddj.com/cpp/184403777,0,0,0,0,0,0,0,0,1
bit.ly/NvxLTz,1,0,1,0,0,0,0,0,1
successinsimulation.com/Paypal_Virefication/5590ae849d4d3f3551e497277fc3609b/info1.php,0,1,1,1,0,0,0,1,1
alaskatravelsinfo.com/wp-content/uploads/Trulia/index.htm,0,1,1,1,0,0,1,0,1
www.sajilo.com/kkdotcom/kkdotcom.htm,0,0,0,0,0,0,0,0,1
www.diablo3-armory.com/d3armorylogin.html,0,1,1,1,0,0,1,0,1
intersa.pl/strona/central.de.relacionamento/#www2.bancobrasil.com.br/aapf/login.jsp,0,0,1,0,0,0,0,1,1
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/6d018823cd5bcf3039dcbf0f7594a48b/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,0,1,1,1,0,0,1,1,1
www.namaste.org.ua/icons/wp-admin.php,0,0,1,0,1,0,1,0,1
www.epinions.com/kifm-review-3726-1FE2BB34-39EBAE8B-prod3,0,0,0,0,0,0,1,0,1
araoa.com/shop/img/class/http/paypal.com/fr/hgdhjd87ashds8=sah78sughgs65saggasfjhagd57683924732477326/Pay_FR.php,0,1,1,1,0,0,0,1,1
amafhhlogistics.com/password/SeniorPeopleMeet.com\%20-\%20The\%20Senior\%20People\%20Network.htm,1,1,1,1,0,0,1,1,1
capikcreative.com/site//wp-content/uploads/2012/Trulia/index.htm,0,0,1,0,0,0,1,0,1
www.system-administratorteam.tk,0,0,1,0,0,0,1,0,1
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.aromasdosul.com/54855458214/1589dc6db2de7c49f2000d6e0859b354/info.html,0,0,1,0,0,0,0,1,1
webopedia.com/TERM/I/I2O.html,0,0,0,0,0,0,0,0,1
orientalmarineconsignment.com//wp-content/themes/www/cadastrocielo/,1,0,0,0,1,0,1,0,1
www.pnc.net.ph/wp-content/themes/pnc/css/nab/myform.html,0,0,1,0,0,0,1,0,1
www.paypal-update-info.user.id235641.verification.iloveticonderoga.com/7e6329f242f537dca738fa005bb7959f/,0,0,0,0,1,0,1,1,1
www.chilkatsoft.com/cpp_libraries.asp,1,0,1,0,0,0,0,0,1
bit.ly/SqWnjo,1,0,1,0,0,0,0,0,1
christensenshomefurnishings.com/modules/mod_tmp/7f6g5h4/r/?923193,0,0,1,0,0,0,0,0,1
www.the-infinite.org/mud/,0,0,1,0,0,0,1,0,1
habbooem3d.rel7.com/,0,0,1,0,0,0,0,0,1
trucks-forsale.co.za/wp-content/uploads/2012/Trulia/index.htm,0,0,1,0,0,0,1,0,1
www.frysianfools.com/ggsearch/,0,0,1,0,0,0,0,0,1
math.nist.gov/quantum/zoo/,0,0,1,0,0,0,0,0,1
www.4milsaude.com.br/bra/index.php?email=verginia@sp.senac.br&campanha=bradesco,0,0,1,0,0,0,0,1,1
drdobbs.com/architecture-and-design/184414734/,0,0,0,0,0,0,1,0,1
www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=6soB4ej0e3413C7EU34233Hid5g683U764YBMNcnRGhkG0LUj6M/312a839666526da856790dffb38a4df5/,0,1,1,0,0,0,1,1,1
www.kyb.tuebingen.mpg.de/bs/people/spider/index.html,0,0,1,0,0,0,0,0,1
www.ufdz.net/css/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;amp;amp;amp;amp;app=com-d3,0,0,1,0,0,0,1,1,1
paypal-entry.de/login/9392/index.php,0,1,1,1,0,0,1,0,1
tools.ietf.org/html/rfc2174,0,0,1,0,0,0,0,0,1
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d7283e7f0184a56744.taildraggerpilots.com/security/index.php,0,1,1,1,0,0,0,1,1
paypal.com.6k5l8k4m3n3b2ve8d025885d80a13c0db1f8e263663d3faee8d8494db.anxietyfreedating.com,0,0,1,0,0,0,0,1,1
pyuthansamachar.com/np/Paypal_Virefication/2ff14c8450798e5eba25bc3a3e33ae1e/webscr.php,0,1,1,0,0,0,0,1,1
drobinsonandassociates.ca/www.paypal.it/webscr.php?cmd=_login-run&amp;dispatch/6dc24599ee29f0da9bb59b34de3303e4bfc84451f06911e7c236e162945fb9,0,1,1,0,0,0,1,1,1
limosallover.com/limousine/www.nab.com.au/logon.html,0,1,1,1,0,0,0,0,1
webpremiosevoce.com/comprapremiada/xsl/continuacao.php,0,1,1,1,0,0,0,0,1
openspace-art.dk/www.paypal.co.uk/encripted/ssl218.site/login.html?cmd=_login-run&amp;dispatchx85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5a4e6a3162363f7b492f51aae930cadc3a4e6a3162363f7b492f51aae930cadc3,0,1,1,0,0,0,1,1,1
www.trnmag.com/Stories/2003/042303/Nanocomputer_skips_clock_042303.html,0,0,1,0,0,0,0,0,1
www.angelfire.com/pq/maxpower/index.html,0,0,1,0,0,0,0,0,1
www.gyms.cl/wp-includes/secure/remax/index.htm,0,0,1,0,0,0,1,0,1
news.bbc.co.uk/1/hi/uk/2185943.stm,0,0,1,0,0,0,0,0,1
tools.ietf.org/html/rfc2972,0,0,1,0,0,0,0,0,1
articles.sitepoint.com/article/application-development-cakephp,1,0,0,0,0,0,1,0,1
www.kasparius.com/tutorials/imagemap/,0,0,0,0,0,0,0,0,1
www.egitimogretimci.com/wp-admin/images/screenshots/index.htm,0,1,1,1,0,0,1,0,1
sourceforge.net/projects/strutsgenerator/,0,0,0,0,0,0,0,0,1
www.paradigm.nu/icann/icannstage.html,0,0,1,0,0,0,0,0,1
pc.ign.com/articles/164/164378p1.html,0,0,0,0,0,0,0,0,1
www.bestfreightsystems.com/english.htm,0,0,1,0,0,0,0,0,1
urlm.in/oori,0,0,0,0,0,0,0,0,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cq6A2_ds4VS4KIPn_Ma5BFjpK_Hm0F_fRUg4JXWtRKWyHntQxe7-dL3Pc3nuE6V7exNcVnpdUAmheYU_5gBfMoEQ1UIL3yUk06K4l2t1XCAAMgZAS9-CdHNzIAAvNKYI5MR6N8R9HqfTt383g6VY1srvxrES3x5vUmDqFDi3QBLYxhVvGvnodHWuKFfBDp17Nctpm3hRDcsHDHLw30sDSBZohef3g\%3D\%3D&amp;attredirects=2,0,0,1,0,0,0,1,1,1
programacopafaturazero.com/ID/copa-7/,0,1,1,1,0,0,1,0,1
www.augustacanal.com/Images/V1/Uploads/PDF_Files/Teacher-Resourses.pdf,0,0,0,0,0,0,1,0,1
www.sgi.com/support/security/,0,0,0,0,0,0,0,0,1
webpremiosevoce.com/comprapremiada/,0,1,1,1,0,0,0,0,1
boost-consulting.com/mplbook/,0,0,1,0,0,0,1,0,1
www.cs.uni-bonn.de/~rhino/,0,0,1,0,0,0,1,0,1
www.growthconsulting.org/usa./Rm/Remax/,0,0,0,0,0,0,0,0,1
pastehtml.com/view/bp3g79sap.html,0,0,0,0,0,0,0,0,1
www.fortran.com/kiss.f90,0,0,1,0,0,0,0,0,1
en.wikipedia.org/wiki/Off-side_rule,0,0,0,0,0,0,1,0,1
news.cnet.com/2100-1023-241997.html,1,0,0,0,0,0,1,0,1
www.devx.com/DevX/Door/20763,1,0,1,0,0,0,0,0,1
paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.login.efzg5epalog-in.thetoolshed.beastnode.org/,0,0,1,0,0,0,1,1,1
dev.furnicology.com/component/mtree/Beds/Beds/Isabella-Bed/details,0,0,1,0,0,0,1,0,1
cdsoft.fr/tpg/,0,0,1,0,1,0,0,0,1
paypal.com.us-cgi-bin-webscr-cmd.login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f181934sdq3fd6c338b1d.ryiprivate.com/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607f25/94f6be0f771cb2351107654efc8299ef/Confirm/Login.html,0,1,1,1,0,0,1,1,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cp6hRwe6Y6kyx9XJmxueJB_wvlmfv00e6CvX_ob-aRGknk1ViZQNs-6aIu96g4k885MjlPg5ZNHysJvIrtRcYUpUyQsIbFTAU8cj05b3qwBQ-1PoKnD7FscUEWLXHD2CMhBFTdkAUb5PCKBCYzsvrREKzzPiAx2TO6zYjEKelyRR1pZ2ln8UEZNdEaoq3HPYAJ7vn5S3bCOY7Obu59gKfJje5hh-w\%3D\%3D&amp;attredirects=0,0,0,1,0,0,0,1,1,1
www.angelfire.com/electronic/LaCosaNostra/index.html,0,0,1,0,0,0,0,0,1
highcityprojects.com/templates/Promocao/Cielo/cadastro.php,0,0,0,0,0,0,0,0,1
www.ricardohidalgo.cl/images/meen/sitedomain=bill.aol.com&amp;authLev=S&amp;lang=en&amp;locale=us&amp;siteStat/ola/,0,0,1,0,0,0,0,1,1
drobinsonandassociates.ca/www.paypal.it/webscr.php?cmd=_login-run&amp;dispatch=4ce372582dc8e004faec457c99c883c0d1975e267f68c62bf83f79f4d3637263,0,1,1,0,0,0,1,1,1
editplus.dk/c4962acdac24981550d94e0a5deac274.php,0,0,1,0,0,0,0,0,1
www.parimagarden.com/mxmx/mxm.php,0,1,1,1,0,0,0,0,1
ras.netopia.com/harrisoncpa,0,0,1,0,0,0,0,0,1
tools.ietf.org/html/rfc1066,0,0,1,0,0,0,0,0,1
www.parkansky.com/tutorials/bdlogxbh.htm,0,0,1,0,0,0,0,0,1
pastehtml.com/view/bfrz0usyj.html,0,0,0,0,0,0,0,0,1
paypal-com-ca-ca-cgi-bin-webscr-cmd-home-locale-xen-us-cdisp.checkyourpp.com/PKyiNe998v/Pay_EN.php?cmd=_home&amp;dispatch=5885d80a13c0d7e633b393e284a5f8a8f8b1f8e263663d3faee8dc18bca4c6f4,0,1,1,1,0,0,1,1,1
www2u.biglobe.ne.jp/~y-miyata/mlvwm.html,0,0,1,0,0,0,1,0,1
genymears.org/35v8aq1ndx2kcl789405/aW5mb0Bha3UtZG8uZGU=/xDEsdR/Y2FyZGF2aXMuaW5mbw=Message-ID:,0,1,1,0,0,0,1,1,1
news.stanford.edu/news/2005/june15/jobs-061505.html,0,0,1,0,0,0,1,0,1
hsh.co.uk/wp-content/uploads/paypal_uk/cycgi-bin/webscr/webscrcmd=_home-customer&amp;nav=1/,0,1,0,0,0,0,1,1,1
tools.ietf.org/html/rfc95,0,0,1,0,0,0,0,0,1
allinwind.servehttp.com,0,1,1,1,0,0,0,0,1
rspires.home.comcast.net/,0,0,1,0,0,0,0,0,1
membres.multimania.fr/awaken/,0,0,1,0,0,0,0,0,1
wsanches.com/onlinehelp/google/gmail/gmail/next/new.htm,0,0,1,0,1,0,0,0,1
www.bremenports.de/en/company,0,0,0,0,0,0,0,0,1
www.fossecc.com/index.php/email-sign-in,0,1,1,1,0,0,1,0,1
www.npbelgorod.ru/page/17/engine/images/engine/engine/images/post.html,0,1,1,1,0,0,0,0,1
xml.coverpages.org/iso639a.html,0,0,0,0,0,0,0,0,1
www.angelfire.com/dc/pdsfoto/,0,0,1,0,0,0,0,0,1
www.lispme.de/lispme/,0,0,1,0,0,0,0,0,1
bestnjlimo.com/skin/pink.flag/_vti_cnf/suprem/,0,0,1,0,0,0,0,0,1
bit.ly/SwpJzV,1,0,1,0,0,0,0,0,1
theunderground.la/wp-content/plugins/slider-pro/includes/timthumb/cache/signin1ebyISAPdll1hwww87eslpa1.htm,0,1,1,0,0,0,1,1,1
www.asideal.com/js/?ref=http:/us.battle.net/d3/en/indexapp=com-d3,0,0,1,0,1,0,1,0,1
plumbing-rivonia.co.za//wp-content/gallery/site-advertising/remax/index.htm,0,1,1,1,0,0,1,0,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crLG3diAoNo8HcaHEdgzMh3jfMT6G-q2taIFbV0WCeM5C0AapEQPDXBC1Pd43YWPM5Mn5d8i6Pz-tC5JM_u6g8QEf9OIhCIaHPhwaW86e1TwaYIOZ920vsBxngbjy9QtwzZ2RytBHrxL-1fSHDVVeMzHK4FIeEEjTp-RlbrW1ojmG61PV1MpZpbp2bvX-TqHzamohxB7xlHXZcgSIPikLQy6li28g\%3D\%3D&amp;attredirects=2,0,0,1,0,0,0,1,1,1
pcl.cs.ucla.edu/projects/parsec/,0,0,1,0,0,0,0,0,1
www775.paypal.co.uk.51686.ssl-120.mx/js/webapps/uk/mpp/?cmnd=_lg&action=_edit,0,0,1,0,0,0,1,1,1
formationson.ca/remax/,0,1,1,1,0,0,0,0,1
www.daydreaminc.com/personal_blog.cfm,0,0,0,0,0,0,0,0,1
www.blueboard.com/j2me/,0,0,0,0,0,0,0,0,1
www.cbiz.com/cbizmhm-topeka/,0,0,1,0,0,0,1,0,1
tools.ietf.org/html/rfc1394,0,0,1,0,0,0,0,0,1
trac.tools.ietf.org/area/ops/trac/wiki/mib-review-tools,0,0,1,0,0,0,1,0,1
rosellehealthplus.com/3530339859/1343536547368/,0,0,0,0,1,0,0,0,1
gainesvillehydraulics.com/cfi/pe.elser/amteb/renten/debd/prt.php,0,1,1,1,0,0,0,0,1
affiliatealmanac.com/systembanking/0c83abc8e9c33249b9612e82bc61c7d6/,0,0,0,0,0,0,0,0,1
www.erlang.se/euc/01/Erlang3D/sld001.htm,0,0,1,0,0,0,0,0,1
www.pololu.com/club/,0,0,1,0,0,0,0,0,1
etd.gatech.edu/theses/available/etd-11202004-003552/unrestricted/wilde_timothy_p_200412_mast.pdf,0,1,1,0,0,0,1,1,1
tools.ietf.org/html/rfc1062,0,0,1,0,0,0,0,0,1
postalnx.com/cache/http/pay=pal.com/fr/dfjdsbfhjdsh98ewr938392jw=wedwer35435/Info.Aspx/Informations.php?cmd=_Questions&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,1,1,1,1,0,0,0,1,1
